"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000287831",2.15032434267653,4.55753440092421,1.72971193624772,2.63485167987619,0.00841740556285065,0.0382489880307692
"ENSG00000197429",313.489033760452,1.60605131886877,0.328723461410675,4.885721609211,1.0305072185402e-06,2.53063786044782e-05
"ENSG00000184588",2800.52397978493,-4.21943633943791,0.530819344376838,-7.94891215652921,1.88156406753603e-15,2.99005859078539e-13
"ENSG00000164002",116.95799194662,1.83611686967139,0.454746628871887,4.03767010703595,5.39846969744191e-05,0.000728038128346502
"ENSG00000085465",72.8589684457159,-1.97625496428859,0.504555118152548,-3.91682671166777,8.97221940314374e-05,0.00110742248002806
"ENSG00000121933",15.6882203362561,1.92090596118268,0.690187307383684,2.7831661646522,0.00538312287233288,0.027518364278084
"ENSG00000282608",42.6623732430827,2.8369109644321,0.623542323277796,4.54966865684306,5.37304541279248e-06,0.00010529682395718
"ENSG00000287400",3.89391365005085,3.62454161321255,1.34090516550631,2.70305589571204,0.00687051915629661,0.0329669225092754
"ENSG00000235358",6.58770514924728,4.42326112354246,1.47177975814027,3.00538249631293,0.0026524705992284,0.0161483478364862
"ENSG00000267734",11.3094327855148,3.29634107863863,1.24793371430611,2.64143923739691,0.00825546139745632,0.0376692464151741
"ENSG00000196890",95.3031324039349,4.08179059806301,0.721495936053183,5.65739929235323,1.53683938297093e-08,6.18883666162373e-07
"ENSG00000215910",12.8742991907454,4.29355158516379,0.947871530496026,4.52967669882115,5.9074011586313e-06,0.000114261779596072
"ENSG00000225828",40.4842001969598,-2.19462311925805,0.486870166195823,-4.50761470230515,6.55604903378923e-06,0.000124637832493981
"ENSG00000072694",125.131101151886,3.42643319516705,0.615815875454551,5.56405466591439,2.63577317082557e-08,9.86296374209075e-07
"ENSG00000155367",78.6798055205646,1.72262666929065,0.670153924837697,2.57049403942213,0.0101553574345215,0.0441255071257736
"ENSG00000116754",3323.85560907677,-1.29124470704225,0.301057250203761,-4.28903375078433,1.79452104956308e-05,0.000293838005807091
"ENSG00000235933",2.14448317055204,4.59353336647097,1.81799501122474,2.52670295468876,0.0115138840715829,0.0485681373279863
"ENSG00000289483",10.4285476100429,3.06285240775728,1.15141787727208,2.66007022143319,0.00781243614562592,0.0362278709816946
"ENSG00000288738",7.84033189773654,5.4493001424759,1.60246374735509,3.40057623860141,0.000672439817165978,0.0055465377765607
"ENSG00000227959",10.4312915808167,-3.42955625293705,0.802312299146654,-4.27459015221972,1.91489212850725e-05,0.000310573328830612
"ENSG00000289348",3.33816941373674,5.04549182707509,1.57596817242379,3.20151886019073,0.00136705125661278,0.00963425182360894
"ENSG00000231246",41.6724908157608,-2.44107794240755,0.861088750168838,-2.83487380589853,0.00458437905509998,0.0244511723247539
"ENSG00000230615",31.4618843236488,3.51186305415481,0.810597622255668,4.33243690548001,1.47467931612144e-05,0.000247767113428049
"ENSG00000197989",357.754969034768,-1.43920384009414,0.437994438507908,-3.28589523875462,0.00101658811004928,0.00764383607588013
"ENSG00000236200",39.3625924738141,1.58633891364486,0.493482581990134,3.21457934188359,0.0013063580695548,0.00929937698365224
"ENSG00000289419",13.2783840804179,3.19015151512064,1.06587471268003,2.99298921080447,0.00276259515325931,0.0166795214678215
"ENSG00000203786",5.86805747821803,4.89101991086783,1.46039552230248,3.34910634562655,0.000810726712249951,0.00642632152199278
"ENSG00000289142",7.08681970471117,-3.09508980866727,0.945422062110819,-3.27376516024699,0.00106124769135925,0.00790649463340089
"ENSG00000123472",516.229455166456,1.25549313072699,0.394098763183568,3.18573222758934,0.00144388169813819,0.010066253546584
"ENSG00000196369",68.7040199941843,-1.46499072433222,0.392385957009551,-3.73354524585232,0.000188803257744959,0.00202423432305871
"ENSG00000143333",791.7691935067,-2.62670173728317,0.52657820707527,-4.98824619399357,6.09298911327277e-07,1.59586103130046e-05
"ENSG00000135824",14.4777229793512,4.69261229595482,1.08745069503559,4.31524143336102,1.59428562991244e-05,0.000264989191473982
"ENSG00000031698",1567.76596168101,-1.70400821371149,0.314319313170131,-5.42126475311164,5.91788375887855e-08,2.0361873327478e-06
"ENSG00000185278",867.105987663597,2.73087605584151,0.319148743228883,8.55675014794907,1.16093768068979e-17,2.61638414301275e-15
